Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income_Ratio,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C018,23,76000.1,807,Excellent,285357.36,8.09,24,Business,3.754697164872151,0,402e35e9-cfb0-422b-9fbe-dbdfb2bb43c0,Male,1689.73,Deposit,2024-04-02,2024,4,P015,Home Equity Line,2024-03-07,2024,Thursday,Purchased,9
C090,67,58272.58,544,Poor,987305.95,3.74,48,Education,16.942890635698642,0,3a7597be-6b0e-4a6f-94c3-a5c6d209b7ca,Female,684.58,Deposit,2024-04-05,2024,4,P042,High-Yield Savings Account,2024-10-26,2024,Saturday,Purchased,6
C010,58,35195.72,372,Poor,887536.44,9.23,48,Business,25.217169587665772,1,e1a3ce0d-e0f5-46c5-b6cb-18361b355397,Female,1401.74,Deposit,2024-02-27,2024,2,P040,Gold Investment,2024-09-17,2024,Tuesday,Purchased,1
C075,43,84566.51,456,Poor,349581.44,8.76,12,Personal,4.133804741380483,0,06ac693b-630b-492f-8d7f-1de3518e5b80,Female,686.18,Deposit,2024-04-27,2024,4,P036,International Investment,2024-02-23,2024,Friday,Purchased,1
C03,30,86090.12,782,Excellent,920403.21,1.37,24,Education,10.691159566277756,0,e9f9ac21-13d7-42ca-93ca-54c7d2fac01f,Male,1257.53,Withdrawal,2024-08-16,2024,8,P035,Real Estate Investment,2024-02-20,2024,Tuesday,Purchased,8
C029,27,75694.91,516,Poor,544083.75,12.95,60,Business,7.187851204261951,0,e0eb8c3e-e043-4b6f-95a4-ed2eb085205a,Female,907.92,Deposit,2024-02-01,2024,2,P042,High-Yield Savings Account,2024-01-17,2024,Wednesday,Purchased,6
C019,23,124057.39,583,Fair,983078.54,7.52,12,Auto,7.924385157546842,0,a6459c07-4cfb-487c-b9d8-547ab4b2e0a8,Male,1126.78,Deposit,2024-09-13,2024,9,P06,Auto Loan,2024-08-23,2024,Friday,Purchased,5
C094,22,118156.63,799,Excellent,971553.3,14.7,48,Education,8.222588101911844,0,37030b93-0c55-488a-ba6b-f4423d4dcbee,Male,711.95,Withdrawal,2024-07-01,2024,7,P048,Property Investment,2024-09-02,2024,Monday,Clicked,7
C052,53,105315.06,672,Good,571291.37,2.53,48,Auto,5.424593310776256,0,f7b9207a-dae7-4dda-8065-fddee9ba79aa,Male,25.12,Deposit,2024-09-24,2024,9,P03,Credit Card,2024-06-20,2024,Thursday,Purchased,10
C095,52,196898.26,751,Excellent,472482.91,9.46,48,Business,2.399629686925623,0,4d324864-83ef-4e9c-a939-6e95ea448626,Male,1908.99,Withdrawal,2024-04-09,2024,4,P047,Healthcare Savings,2024-09-15,2024,Sunday,Viewed,9
C087,57,176771.0,392,Poor,216022.05,12.39,24,Personal,1.2220446227039503,0,31d9fbf6-22e8-4560-a89d-9a97bedd995c,Female,402.98,Deposit,2024-10-05,2024,10,P034,Stock Investment,2024-08-01,2024,Thursday,Viewed,1
C013,61,53246.3,368,Poor,153447.23,10.14,36,Personal,2.8818383624777684,1,78af1606-0ad1-4536-af92-f5f3aa02ce7b,Male,1958.3,Withdrawal,2024-07-24,2024,7,P032,Education Savings Plan,2024-12-05,2024,Thursday,Purchased,4
C042,68,33603.98,330,Poor,804545.33,11.35,48,Mortgage,23.941965505276453,1,2b252bbe-6710-4b50-99fd-198ede99df7c,Female,302.91,Deposit,2024-08-29,2024,8,P043,Money Market Account,2024-07-19,2024,Friday,Clicked,1
C088,61,77661.98,468,Poor,415480.43,12.54,24,Mortgage,5.349856261712617,0,0b4cdbd4-57b4-43fc-a424-b2fcb40c6e68,Male,338.41,Withdrawal,2024-10-11,2024,10,P037,Fixed Deposit,2024-04-06,2024,Saturday,Viewed,4
C083,64,171266.53,514,Poor,808183.69,10.57,48,Personal,4.718865326459291,1,84ba7f4b-2c0a-4b24-aa96-706842fe1de8,Female,741.19,Withdrawal,2024-04-20,2024,4,P021,Cash Credit,2024-10-05,2024,Saturday,Clicked,9
C049,46,133034.86,346,Poor,415660.76,10.71,36,Education,3.1244499374073835,0,d6d19ace-b8e3-430a-aa2e-9035daa4a704,Female,39.55,Deposit,2024-10-11,2024,10,P033,Wealth Management,2024-11-20,2024,Wednesday,Clicked,4
C087,54,27560.65,592,Fair,666740.18,7.85,60,Personal,24.191743663520274,1,68ece114-7f57-4a06-9659-52052e078220,Female,1382.15,Deposit,2024-03-11,2024,3,P07,Business Loan,2024-08-23,2024,Friday,Viewed,1
C034,24,133240.07,583,Fair,576752.08,9.13,24,Education,4.32866839532582,0,13920fcd-38c3-4cfa-b5f5-97143d6ea182,Female,327.63,Deposit,2024-07-18,2024,7,P019,Home Improvement Loan,2024-01-05,2024,Friday,Clicked,10
C052,32,198703.24,346,Poor,228971.05,8.84,36,Business,1.1523267058956865,0,69c24833-ec97-44da-b8ca-3880ab1ee0fe,Male,108.72,Withdrawal,2024-09-09,2024,9,P01,Savings Account,2024-06-29,2024,Saturday,Purchased,10
C074,65,195420.3,796,Excellent,151392.85,8.11,24,Business,0.7747038050806391,0,eaf27ebc-73a0-4ecd-bce3-e42806c450b4,Male,1466.65,Deposit,2024-05-23,2024,5,P044,Insurance Savings,2024-09-03,2024,Tuesday,Purchased,4
C014,50,48291.51,542,Poor,313279.96,14.84,48,Personal,6.4872678448033625,1,c0d88b5a-53a2-4236-8170-06756c48b5a7,Male,841.5,Deposit,2024-11-15,2024,11,P020,Gold Loan,2024-06-24,2024,Monday,Purchased,5
C053,27,134089.93,366,Poor,740503.71,11.82,36,Education,5.5224408723309795,0,01cead19-6775-4d53-b636-978e06e19752,Male,556.28,Withdrawal,2024-08-29,2024,8,P045,Pension Plan,2023-12-30,2023,Saturday,Viewed,5
C062,27,191249.57,331,Poor,958680.12,10.93,48,Business,5.012717780228211,0,e3288214-d89a-49cc-ab4f-1282f64cdb33,Female,758.87,Deposit,2024-09-22,2024,9,P046,Child Education Fund,2024-07-31,2024,Wednesday,Clicked,9
C022,34,34282.89,665,Fair,794914.41,11.72,48,Mortgage,23.186913647011675,0,1ebc9e9e-fe65-469e-ad57-6e3c500a730c,Male,932.56,Deposit,2024-07-18,2024,7,P050,Savings Account,2024-08-16,2024,Friday,Viewed,2
C095,54,142572.94,409,Poor,627236.47,5.58,12,Education,4.399407559386795,0,a4744e64-0476-44ad-8121-5f65e3098a2e,Female,885.31,Deposit,2024-07-21,2024,7,P01,Savings Account,2024-04-23,2024,Tuesday,Clicked,9
C077,53,35974.9,603,Fair,951120.22,7.44,24,Personal,26.438439578706262,0,6b358a9d-abf4-49d3-bcbb-8d6a102beddd,Male,1735.35,Deposit,2024-09-20,2024,9,P09,Investment Fund,2024-06-04,2024,Tuesday,Clicked,2
C080,31,41218.93,402,Poor,699132.22,6.34,60,Business,16.9614354375526,1,17ef9d12-c901-4af9-bed4-c3c143912242,Female,1312.96,Deposit,2024-03-25,2024,3,P02,Checking Account,2024-04-26,2024,Friday,Viewed,4
C066,24,95445.22,575,Poor,824058.99,6.36,12,Business,8.633842428148837,0,263ec460-f038-4053-852e-5171546c09c5,Female,408.68,Deposit,2024-07-09,2024,7,P010,Retirement Plan,2024-04-20,2024,Saturday,Clicked,4
C090,53,27192.74,343,Poor,616949.84,9.16,24,Auto,22.688035115255026,1,06a43adb-3dad-45cd-aa01-1d53c369807b,Male,171.16,Deposit,2024-04-03,2024,4,P037,Fixed Deposit,2024-11-10,2024,Sunday,Purchased,6
C097,30,92356.11,794,Excellent,600905.61,1.39,36,Mortgage,6.506398006585595,0,ac7928e9-9dfd-401c-bd25-bb723eb3483e,Male,261.1,Deposit,2024-12-01,2024,12,P032,Education Savings Plan,2024-07-28,2024,Sunday,Viewed,5
C070,34,139206.38,688,Good,376084.4,4.92,48,Personal,2.7016319223299967,0,f72353eb-8b64-43a7-b92c-6d9c0d422774,Female,1026.63,Deposit,2024-08-30,2024,8,P018,Auto Refinance,2024-04-17,2024,Wednesday,Clicked,10
C033,62,104347.37,790,Excellent,114515.1,5.19,36,Auto,1.0974411717324548,0,9745fddb-71b3-4b43-8be9-da2f979979aa,Female,1380.58,Withdrawal,2024-09-15,2024,9,P047,Healthcare Savings,2024-10-28,2024,Monday,Purchased,4
C046,45,91606.68,514,Poor,584880.62,14.46,60,Personal,6.384693998297942,0,c308aa57-8a39-4fd8-9dd5-87e21433d77e,Male,551.82,Withdrawal,2024-01-18,2024,1,P010,Retirement Plan,2024-10-23,2024,Wednesday,Viewed,7
C062,54,197712.65,350,Poor,787942.38,6.99,60,Auto,3.985290673105641,0,2d9a70ac-061d-4ea6-814b-c6f33d97a1a3,Female,54.99,Deposit,2024-11-04,2024,11,P042,High-Yield Savings Account,2024-02-17,2024,Saturday,Purchased,9
C095,49,96401.05,424,Poor,655513.71,9.66,48,Personal,6.799860686164725,0,cd09b196-4be6-4ff2-aecc-0f526f736ade,Female,252.0,Withdrawal,2024-04-10,2024,4,P025,Medical Loan,2024-12-16,2024,Monday,Purchased,9
C089,45,32716.72,550,Poor,719094.9,9.35,36,Education,21.97943131218533,1,e3c11c1b-c472-475a-9112-18ec556e3817,Male,1995.71,Withdrawal,2024-06-02,2024,6,P017,Business Credit Line,2024-08-12,2024,Monday,Viewed,5
C051,46,60100.5,578,Poor,947314.21,14.01,36,Education,15.762168534371593,0,8d2454f3-c9ab-444a-86d6-2373670a5d62,Male,33.14,Deposit,2024-03-15,2024,3,P036,International Investment,2024-02-22,2024,Thursday,Viewed,1
C094,60,82231.8,536,Poor,793898.21,6.44,60,Personal,9.65439416381497,0,44ebe26b-5883-48f9-a265-4b701c3c6264,Female,655.88,Deposit,2024-07-20,2024,7,P038,Recurring Deposit,2024-02-22,2024,Thursday,Viewed,7
C068,27,82689.23,527,Poor,475274.14,4.12,48,Business,5.747715149844787,0,7cc9e646-ce9f-4db8-b8c1-9057f74be196,Female,1352.92,Withdrawal,2024-05-02,2024,5,P023,Long-Term Loan,2024-06-30,2024,Sunday,Clicked,10
C0100,39,113300.63,670,Good,815056.62,2.06,12,Education,7.193751879402612,0,5793bb4b-6ad5-4bee-a0a1-4a804684e249,Male,1984.59,Withdrawal,2024-04-29,2024,4,P047,Healthcare Savings,2024-03-08,2024,Friday,Clicked,4
C070,54,165082.84,706,Good,195369.79,11.46,24,Mortgage,1.1834651620967995,0,fc372dd2-2b49-4328-8f42-6cfdfa9d3baf,Male,530.41,Deposit,2024-07-01,2024,7,P050,Savings Account,2024-11-22,2024,Friday,Purchased,10
C091,62,93600.5,638,Fair,884987.9,9.85,48,Auto,9.45494842442081,0,e494e961-1de0-4eb9-83fd-7d3383159e4e,Female,1761.61,Withdrawal,2024-08-10,2024,8,P014,Certificate of Deposit,2024-03-05,2024,Tuesday,Viewed,7
C039,65,171263.76,775,Excellent,963836.34,13.83,36,Auto,5.62778920654317,1,4b134fae-83b1-4434-a994-7eead31b388d,Female,637.65,Withdrawal,2024-07-02,2024,7,P047,Healthcare Savings,2024-02-25,2024,Sunday,Purchased,5
C013,31,57426.02,839,Excellent,457706.01,7.38,12,Business,7.970359255264426,0,858f5c01-121b-401a-84fb-20e22a5df2e0,Male,1783.95,Withdrawal,2024-01-25,2024,1,P049,Auto Insurance,2024-08-28,2024,Wednesday,Purchased,4
C093,70,62029.5,661,Fair,228940.97,11.66,48,Auto,3.6908401647603157,0,9e36ccd0-0c1d-40d8-a64d-f1371553ff17,Female,1722.12,Deposit,2024-08-22,2024,8,P05,Home Loan,2024-11-06,2024,Wednesday,Clicked,8
C038,66,35088.72,590,Fair,512630.51,9.94,24,Business,14.609552870552132,0,55cdc968-77e0-487c-9c33-2d9197b40c7b,Female,1388.85,Withdrawal,2024-09-04,2024,9,P012,Mutual Fund,2024-05-15,2024,Wednesday,Viewed,8
C071,19,142984.84,727,Good,584299.67,13.4,12,Education,4.086444898634009,0,409a31c5-6e9a-4a93-80b5-210fa56ef994,Male,619.03,Deposit,2024-03-11,2024,3,P042,High-Yield Savings Account,2024-03-21,2024,Thursday,Clicked,4
C054,62,189277.48,328,Poor,301488.14,11.66,48,Mortgage,1.5928368234826458,0,f1f81368-ab54-441f-a7b4-14e667073273,Male,1591.44,Withdrawal,2024-08-01,2024,8,P06,Auto Loan,2024-05-13,2024,Monday,Purchased,1
C053,44,45610.57,628,Fair,480468.0,13.44,24,Auto,10.534137152857332,0,e83f44e8-0d8c-47b5-bf96-440dc05f5ae0,Male,378.08,Withdrawal,2024-09-22,2024,9,P07,Business Loan,2024-07-09,2024,Tuesday,Viewed,5
C055,54,107675.87,669,Fair,215827.93,11.38,60,Auto,2.004422439307897,0,eb0fb4f4-b507-46e1-8f31-e0ce8ea333d5,Female,1985.14,Deposit,2024-01-23,2024,1,P032,Education Savings Plan,2024-01-29,2024,Monday,Viewed,9
C043,39,102665.98,403,Poor,470235.86,9.69,60,Education,4.580250049724358,1,ac96e4e8-5eca-40ae-abec-5d8031c784ea,Female,1910.6,Deposit,2024-01-15,2024,1,P023,Long-Term Loan,2024-10-29,2024,Tuesday,Viewed,8
C04,40,68202.56,504,Poor,347347.79,14.43,24,Auto,5.092884929832546,1,d8f7e987-96e9-4dc6-b1aa-cac2a0f38079,Male,1833.17,Deposit,2024-11-10,2024,11,P08,Student Loan,2024-01-21,2024,Sunday,Purchased,8
C040,43,61893.25,472,Poor,126402.16,7.3,60,Auto,2.042260828119383,1,f6f1b5c5-c4eb-453c-bf60-fabfa21ed246,Male,1600.19,Deposit,2024-02-02,2024,2,P07,Business Loan,2024-11-27,2024,Wednesday,Clicked,4
C04,60,183851.93,635,Fair,612977.42,6.7,48,Business,3.3340820517902645,0,3c01b1fc-f808-4ee0-aea6-16f38ddb5066,Female,1296.58,Withdrawal,2024-09-22,2024,9,P040,Gold Investment,2024-01-02,2024,Tuesday,Clicked,8
C067,35,155693.37,557,Poor,575924.72,3.78,24,Auto,3.6990959859112817,0,2fdd5ee2-d47a-42a8-baf0-91f767263b86,Male,480.71,Withdrawal,2024-08-07,2024,8,P09,Investment Fund,2024-07-26,2024,Friday,Clicked,1
C020,20,66536.24,538,Poor,117383.53,14.69,24,Mortgage,1.7642044395655658,0,d1fa6f8f-7628-4f06-a7b8-e93015eff5dc,Female,1583.43,Deposit,2024-12-06,2024,12,P034,Stock Investment,2024-02-17,2024,Saturday,Viewed,7
C099,36,24596.48,438,Poor,182883.8,5.44,48,Education,7.435364735116569,1,1ca80106-7a01-4b3e-997e-f05fe37ed837,Female,964.03,Withdrawal,2024-02-03,2024,2,P048,Property Investment,2024-05-16,2024,Thursday,Purchased,7
C064,69,156956.79,476,Poor,846752.7,12.18,12,Business,5.394814075899488,0,cc1239a1-f13c-41d1-a0f4-fc66bda8e502,Male,803.04,Deposit,2024-07-24,2024,7,P017,Business Credit Line,2024-09-15,2024,Sunday,Clicked,8
C063,53,109263.45,366,Poor,128796.01,2.57,36,Personal,1.1787657263247682,0,f35c699d-d40a-461f-bad8-06c97bb70492,Male,1198.89,Deposit,2024-06-19,2024,6,P017,Business Credit Line,2024-05-30,2024,Thursday,Purchased,6
C04,55,146113.1,738,Good,444352.72,9.43,12,Auto,3.0411559264706582,0,46fd8cfa-62c9-47dc-9f35-7f0c4681b4e9,Male,1022.44,Withdrawal,2024-12-15,2024,12,P09,Investment Fund,2024-09-15,2024,Sunday,Viewed,8
C044,23,172622.56,365,Poor,226981.33,5.7,24,Education,1.3148995704848774,0,7f630ee9-9187-4c3b-b776-9b91a6d69879,Female,1645.2,Deposit,2024-09-25,2024,9,P025,Medical Loan,2024-02-28,2024,Wednesday,Viewed,9
C037,59,135573.67,801,Excellent,721117.39,10.05,24,Auto,5.319007665721522,0,a7a8ceb0-3250-4cf3-ac0b-057144a2c128,Female,1451.89,Deposit,2024-02-22,2024,2,P042,High-Yield Savings Account,2024-05-13,2024,Monday,Viewed,5
C070,70,85496.16,708,Good,820612.99,9.73,36,Business,9.598243827559038,0,b0e5d807-f904-4ac4-9c73-16a4214d4cae,Male,1610.25,Withdrawal,2024-05-15,2024,5,P023,Long-Term Loan,2024-06-26,2024,Wednesday,Viewed,10
C013,20,102015.34,592,Fair,702458.4,2.35,12,Mortgage,6.885811486782282,0,df18942d-f81a-4a09-a12b-a35312271edf,Female,1353.35,Deposit,2024-11-05,2024,11,P037,Fixed Deposit,2024-08-19,2024,Monday,Viewed,4
C093,23,65044.63,601,Fair,604304.14,6.79,48,Personal,9.29060769505492,0,521c23bd-65ac-4a2c-9ea1-8e38b11871b8,Male,1721.32,Withdrawal,2024-01-08,2024,1,P041,Retirement Savings,2024-02-19,2024,Monday,Clicked,8
C050,55,193296.17,588,Fair,109094.47,12.01,12,Business,0.5643902308048835,0,fc528909-49b3-48df-871a-67eae3bfa9c1,Female,930.69,Withdrawal,2024-11-15,2024,11,P038,Recurring Deposit,2024-05-19,2024,Sunday,Purchased,9
C042,24,144092.02,603,Fair,675697.23,6.28,48,Personal,4.689345253123664,0,7685170c-7547-4ff9-9804-083217699e24,Male,1940.02,Withdrawal,2024-01-04,2024,1,P020,Gold Loan,2024-09-23,2024,Monday,Clicked,1
C036,45,187434.41,705,Good,880003.45,10.63,36,Mortgage,4.694994104871138,0,8da5ab66-6cad-4782-ac8b-079823dcfa1c,Male,1823.53,Withdrawal,2024-05-20,2024,5,P049,Auto Insurance,2024-04-15,2024,Monday,Viewed,7
C08,20,145243.22,466,Poor,609925.29,3.36,48,Personal,4.1993374286248955,0,32681120-8624-41aa-b076-e846155fa828,Male,1823.85,Withdrawal,2024-09-11,2024,9,P025,Medical Loan,2024-06-27,2024,Thursday,Viewed,6
C094,20,173420.4,755,Excellent,877633.58,2.97,36,Business,5.060728610936199,0,d83e90db-6fed-4a8b-a04d-1df3bddbee23,Male,1333.99,Withdrawal,2024-10-03,2024,10,P044,Insurance Savings,2024-06-17,2024,Monday,Viewed,7
C03,25,85290.88,503,Poor,744461.56,9.34,12,Business,8.728501335664493,0,d0a75509-a27e-45a0-b1f0-b3c438f76ed9,Male,256.12,Deposit,2024-09-18,2024,9,P017,Business Credit Line,2024-07-01,2024,Monday,Viewed,8
C01,25,199567.76,659,Fair,819966.16,13.93,36,Auto,4.108710545230352,0,2778ab20-8c9b-4ebb-9f78-63b4e28bf7cb,Male,836.42,Withdrawal,2024-05-07,2024,5,P025,Medical Loan,2024-06-19,2024,Wednesday,Purchased,10
C059,64,190310.64,383,Poor,248581.89,13.0,36,Mortgage,1.3061901846370754,0,b1265b83-a1b9-4c1a-a0e6-3b157c508ddb,Female,1625.38,Deposit,2024-10-17,2024,10,P029,Small Business Loan,2024-03-21,2024,Thursday,Viewed,3
C097,35,85786.84,579,Poor,146626.64,10.14,24,Mortgage,1.7091973547457864,0,d5b33bc3-1d4a-463c-a214-841f6fdc82ac,Female,505.27,Deposit,2024-07-18,2024,7,P018,Auto Refinance,2023-12-25,2023,Monday,Viewed,5
C015,19,180278.76,571,Poor,351970.45,5.36,60,Auto,1.9523678219220055,0,0804ec41-1f93-4498-b2d3-8b0d0e8f1523,Female,1797.2,Deposit,2024-02-04,2024,2,P08,Student Loan,2024-06-23,2024,Sunday,Clicked,8
C062,46,123630.17,469,Poor,318993.53,6.02,12,Auto,2.580223985779523,1,e5365aff-0a6c-46a0-9a83-c3f4b263904c,Female,770.38,Deposit,2024-03-26,2024,3,P042,High-Yield Savings Account,2024-07-31,2024,Wednesday,Purchased,9
C026,51,122530.24,598,Fair,466808.02,2.39,60,Education,3.8097372534322957,0,2126da30-2116-4e6b-a051-71f37b7e98c3,Female,1669.86,Withdrawal,2024-05-29,2024,5,P07,Business Loan,2024-07-25,2024,Thursday,Viewed,10
C044,60,26879.12,810,Excellent,493330.9,13.81,12,Mortgage,18.353684942066558,0,0df8e087-3cc3-4edf-ae95-2660ac05a1f6,Female,1462.95,Deposit,2024-04-25,2024,4,P045,Pension Plan,2024-08-10,2024,Saturday,Viewed,9
C028,39,158945.98,371,Poor,986522.94,4.16,36,Business,6.206655493897989,0,f767cbc2-8755-48f2-a4ae-a831900e24de,Male,322.54,Withdrawal,2024-08-12,2024,8,P043,Money Market Account,2024-09-22,2024,Sunday,Purchased,10
C082,40,164717.97,831,Excellent,787498.62,1.27,12,Business,4.780890755270964,0,6227ca73-f6d2-43e0-a2ef-f802caf13f49,Female,1014.8,Withdrawal,2024-08-12,2024,8,P013,Bond,2024-01-30,2024,Tuesday,Purchased,6
C012,18,138508.73,531,Poor,954011.37,8.8,12,Education,6.8877345853940035,0,58f65bff-4479-4272-b00f-6fb637ac3765,Male,1463.98,Deposit,2024-06-30,2024,6,P034,Stock Investment,2024-09-15,2024,Sunday,Purchased,3
C064,38,131560.34,742,Excellent,327169.29,2.54,24,Business,2.4868382827225894,0,410c61bc-04e1-4011-b99a-662bdaa62f54,Male,1938.08,Withdrawal,2024-04-25,2024,4,P04,Personal Loan,2024-01-17,2024,Wednesday,Viewed,8
C078,27,90730.7,828,Excellent,411087.25,12.73,12,Personal,4.530850638207355,0,4f530bbf-baba-467e-b331-7ebdef97ad1a,Female,567.78,Deposit,2024-12-17,2024,12,P032,Education Savings Plan,2024-09-15,2024,Sunday,Clicked,1
C088,33,133652.6,840,Excellent,179597.9,6.14,12,Personal,1.3437666008742066,0,21076672-6284-4df1-8f64-648b02ff3442,Female,364.32,Deposit,2024-05-20,2024,5,P020,Gold Loan,2024-07-31,2024,Wednesday,Viewed,4
C096,68,34378.33,537,Poor,675921.52,12.57,48,Education,19.66126685036766,1,2b053cb8-973e-4fe9-8f6a-47f484fa6aff,Female,964.92,Deposit,2024-09-16,2024,9,P08,Student Loan,2024-07-17,2024,Wednesday,Viewed,6
C097,49,178706.87,546,Poor,446925.68,13.94,48,Education,2.500886955269263,0,ec56ae40-f6e5-40b9-8c43-4910f8344b99,Female,506.78,Deposit,2024-08-10,2024,8,P034,Stock Investment,2024-09-04,2024,Wednesday,Clicked,5
C040,39,149518.49,428,Poor,906814.5,1.54,24,Personal,6.064898729247466,0,aaaf683b-410d-4b62-b817-9d877d1d0b11,Male,1779.23,Withdrawal,2024-07-30,2024,7,P021,Cash Credit,2023-12-22,2023,Friday,Clicked,4
C037,28,47814.87,374,Poor,977292.25,1.61,12,Education,20.439086208955498,1,87f2aa37-c4b2-4f60-8a32-ad40526aa342,Female,975.65,Withdrawal,2024-04-21,2024,4,P014,Certificate of Deposit,2024-05-17,2024,Friday,Viewed,5
C05,29,85028.12,616,Fair,113502.4,11.5,60,Auto,1.3348807429824392,0,cd30de2b-78ce-4845-884c-a9914026d8e3,Female,1862.5,Withdrawal,2024-10-21,2024,10,P013,Bond,2024-02-10,2024,Saturday,Viewed,4
C071,49,124228.85,731,Good,974032.48,13.86,12,Education,7.840630256176403,0,4f5e3de7-c577-4f46-8651-afb1f81b4c98,Male,453.18,Withdrawal,2024-01-18,2024,1,P014,Certificate of Deposit,2024-03-25,2024,Monday,Clicked,4
C045,53,21292.59,756,Excellent,677389.2,1.29,60,Business,31.813377329859822,0,6f113a85-07eb-4884-b4d7-3168261bf14d,Male,1572.36,Withdrawal,2024-02-01,2024,2,P020,Gold Loan,2024-04-15,2024,Monday,Clicked,4
C036,57,36890.3,674,Good,181536.73,7.87,48,Mortgage,4.920988173042778,0,5e998315-2107-4238-acb3-29dabe59e83f,Male,554.46,Deposit,2024-08-29,2024,8,P020,Gold Loan,2024-03-20,2024,Wednesday,Viewed,7
C014,31,94526.52,496,Poor,679268.16,3.76,60,Business,7.186006212859629,0,91a0f066-05d7-4077-ab48-b718e09cbd6d,Female,361.36,Withdrawal,2024-09-07,2024,9,P021,Cash Credit,2024-09-06,2024,Friday,Viewed,5
C048,30,120085.94,542,Poor,947697.21,13.07,48,Personal,7.891824888075989,0,3e9aa27a-64df-4adf-8a44-83028a53c836,Male,1970.91,Deposit,2024-08-12,2024,8,P037,Fixed Deposit,2024-06-25,2024,Tuesday,Clicked,5
C018,21,133978.32,838,Excellent,403211.94,10.74,60,Business,3.009531243562391,0,67ba99a5-bf69-49ca-bf91-3e1fe61d506a,Male,327.96,Withdrawal,2024-03-01,2024,3,P050,Savings Account,2024-03-30,2024,Saturday,Purchased,9
C054,52,196185.04,325,Poor,180275.19,9.82,24,Business,0.918903857297172,0,c3a2754b-e39d-4a69-8f94-227e963829be,Male,165.24,Deposit,2024-06-23,2024,6,P047,Healthcare Savings,2024-04-15,2024,Monday,Purchased,1
C023,23,24789.04,348,Poor,827718.14,6.27,48,Mortgage,33.3904878930366,0,dcbd1bc4-318f-4b6a-84ca-8562a3af4650,Female,442.28,Deposit,2024-01-25,2024,1,P032,Education Savings Plan,2024-07-04,2024,Thursday,Viewed,2
C029,33,107409.21,451,Poor,696475.28,14.57,48,Business,6.484316195976118,1,8c2e8196-690c-4d1b-b2d0-0eb5edae2577,Male,984.65,Deposit,2024-06-19,2024,6,P026,Emergency Loan,2024-03-02,2024,Saturday,Viewed,6
C039,39,56575.34,787,Excellent,774978.66,2.86,48,Auto,13.69817061638516,0,17417339-a006-40c9-8a54-5d47087bfb4c,Male,1794.27,Deposit,2024-11-19,2024,11,P043,Money Market Account,2024-10-08,2024,Tuesday,Purchased,5
C045,55,153863.97,384,Poor,212865.16,7.64,36,Auto,1.3834633280292976,0,b258b5bc-3d12-4d47-b33f-3fc879140c2a,Male,1578.24,Withdrawal,2024-03-23,2024,3,P015,Home Equity Line,2024-03-06,2024,Wednesday,Clicked,4
C013,46,155052.86,687,Good,771860.46,1.15,24,Business,4.978047228538706,0,2d0561e2-82ca-4a49-bb15-995e3d4c36ba,Female,84.32,Withdrawal,2024-07-30,2024,7,P045,Pension Plan,2024-12-19,2024,Thursday,Viewed,4
C019,52,164852.83,481,Poor,488862.11,2.75,48,Education,2.965445664475399,0,752a6da9-e501-4802-ada0-e13c4117a06b,Female,1204.8,Withdrawal,2024-11-16,2024,11,P020,Gold Loan,2024-08-15,2024,Thursday,Viewed,5
C029,26,45624.32,784,Excellent,935754.36,14.14,48,Auto,20.509990285882616,0,1fa8f420-6c62-420c-b226-a48424711775,Male,744.1,Deposit,2024-02-04,2024,2,P07,Business Loan,2024-02-08,2024,Thursday,Purchased,6
C031,51,161004.78,523,Poor,700633.99,12.12,36,Personal,4.351634715441367,1,d99265ba-8fdb-4cdd-94f8-02df4201a587,Male,63.37,Deposit,2024-07-20,2024,7,P01,Savings Account,2024-03-17,2024,Sunday,Clicked,10
C082,53,67366.16,507,Poor,830977.8,8.08,24,Education,12.335240720266674,0,6b45b6cb-b26c-471a-ac27-c7d7c5f3d532,Female,509.25,Withdrawal,2024-02-20,2024,2,P03,Credit Card,2024-08-15,2024,Thursday,Clicked,6
C01,43,42771.28,583,Fair,599326.94,6.33,36,Auto,14.012368580037819,1,aded9cd5-7b0e-4ad0-9d73-539513fae445,Male,1476.15,Withdrawal,2024-01-01,2024,1,P017,Business Credit Line,2024-08-25,2024,Sunday,Viewed,10
C09,27,28017.5,698,Good,264446.33,6.78,60,Mortgage,9.438612652806283,1,f1a9f3a1-8fc4-48fe-b4fd-72b5f90be3b4,Female,1371.47,Deposit,2024-02-21,2024,2,P015,Home Equity Line,2024-05-27,2024,Monday,Viewed,3
C061,64,110049.05,326,Poor,423448.93,9.53,12,Auto,3.8478199493771186,0,9b0639c9-e3b3-491f-b503-91dbe3d934f0,Female,1046.7,Withdrawal,2024-11-10,2024,11,P014,Certificate of Deposit,2024-01-11,2024,Thursday,Viewed,5
C043,33,104744.51,430,Poor,961241.27,12.32,48,Mortgage,9.17700860885215,0,33b40e90-e507-4260-af24-218180509c09,Female,51.97,Withdrawal,2024-05-28,2024,5,P016,Mortgage Refinance,2024-01-06,2024,Saturday,Viewed,8
